,gold_ratio = 0.002 bc_ratio = 0.01,gold_ratio = 0.006 bc_ratio = 0.015,gold_ratio = 0.01 bc_ratio = 0.02,gold_ratio = 0.014 bc_ratio = 0.025,gold_ratio = 0.18 bc_ratio = 0.03,Date
734,66373.58708910165,53492.03128131848,49606.60607405192,43445.457431661314,35828.67871670193,11/7/18
735,65682.28465690903,52934.89162004556,49089.9345799816,42994.11664775303,35456.4505584708,11/8/18
736,65365.09433393547,52679.26209367354,48852.87285505395,42785.83852954571,35284.69626215983,11/9/18
737,65365.09087166665,52679.26152399701,48852.87232702151,42784.92137936906,35283.952248931666,11/10/18
738,65365.09591736981,52679.26235420945,48852.873096544354,42786.257979091424,35285.036529237674,11/11/18
739,65178.03339438394,52528.50622246204,48713.06722547754,42663.01318237785,35183.40959714956,11/12/18
740,65240.35731756877,52578.75312070604,48759.66425727478,42695.269867913696,35212.05455687609,11/13/18
741,65706.65008300182,52954.54969414806,49108.164624123754,43000.35947548313,35462.12716632311,11/14/18
742,66278.67201903285,53415.55595249712,49535.68541740966,43374.6122435452,35768.39656597245,11/15/18
743,66235.29592477954,53380.598127920864,49503.26677512077,43346.22571720817,35744.98792947667,11/16/18
744,66235.29592477954,53380.598127920864,49503.26677512077,43346.22571720819,35744.98792947669,11/17/18
745,66235.29592477954,53380.598127920864,49503.26677512077,43346.22571720807,35744.98792947659,11/18/18
746,66311.20408972281,53441.7743209293,49559.99939912632,43395.90213829778,35785.95304334414,11/19/18
747,66479.28645495432,53577.23589116222,49685.621637995726,43505.89992785355,35876.66150976514,11/20/18
748,66530.79556688007,53618.74830784651,49724.11877571377,43539.608927873705,35904.45926559992,11/21/18
749,66346.44716630348,53470.177553397436,49586.3395459859,43418.96619092037,35804.972560476956,11/22/18
750,66332.89213684933,53459.25323321736,49576.20872027063,43410.09540143994,35797.657361571946,11/23/18
751,66332.89213684933,53459.25323321736,49576.20872027063,43410.09540143993,35797.657361571946,11/24/18
752,66332.89213684933,53459.25323321736,49576.20872027063,43410.09540143993,35797.657361571946,11/25/18
753,66213.60787765277,53363.119215632694,49487.0574539762,43332.03245401218,35733.28361120786,11/26/18
754,69594.42870193269,56032.87863869736,51912.01231623857,45410.867544450826,37410.901298617704,11/27/18
755,72282.79842130006,58197.35121002841,53917.27673111811,47164.98314719547,38856.042374808036,11/28/18
756,72525.2467135448,58392.54568405335,54098.10751085984,47323.16045311998,38986.38535721789,11/29/18
757,71278.6172615691,57332.801222182956,53064.43404561966,46374.852466348035,38185.8503844869,11/30/18
758,71278.84436005505,57332.98406424936,53064.60343823181,46375.00064301022,38185.97246666179,12/1/18
759,71278.72382336637,57332.88701746747,53064.513529994554,46374.92199552772,38185.90766930726,12/2/18
760,71843.48427437354,57787.14045622432,53484.93863189098,46380.5170540654,38190.48793917947,12/3/18
761,71594.83465914527,57587.14085590595,53299.82988307112,46377.94600767492,38188.38044462145,12/4/18
762,71964.34781668698,57883.659160520714,53573.626277879914,46150.533981194305,37982.59804184645,12/5/18
763,72007.78531273856,57918.597588957535,53605.96318150566,46178.390325248925,38005.524240696905,12/6/18
764,72126.5144686817,58014.095960074985,53694.35071813668,46254.53099909017,38068.18918429909,12/7/18
765,72126.5144686817,58014.095960074985,53694.35071813669,46254.53099909018,38068.18918429909,12/8/18
766,72126.51446868171,58014.09596007499,53694.35071813669,46254.53099909019,38068.189184299095,12/9/18
767,72123.61863560992,58011.76673151115,53692.194924560325,46252.6739094843,38066.6607710405,12/10/18
768,72149.68113325597,58032.72978858571,53711.59706674762,46269.38771593726,38080.41649036781,12/11/18
769,71975.93114894895,57892.9760747553,53582.24945216563,46157.962339584206,37988.71169485243,12/12/18
770,71547.34785432495,57548.25024730694,53263.19200286339,45883.113077913345,37762.50653258114,12/13/18
771,71912.22282136971,57841.73304635082,53534.82199348557,46117.10636825476,37955.08660316345,12/14/18
772,71912.22282136971,57841.73304635082,53534.82199348557,46117.10636825476,37955.08660316345,12/15/18
773,71912.22282398192,57841.73304839354,53534.82199532217,46117.106371214584,37955.08660552585,12/16/18
774,72181.53530698697,58058.35131072439,53735.31080337781,46289.8157136148,38097.229046024375,12/17/18
775,72685.41027277098,58463.6370899155,54110.418894071256,46612.949318994004,38363.17296450432,12/18/18
776,72960.51442244013,58684.91380979345,54315.21928966849,46789.37284125276,38508.37223205329,12/19/18
777,72867.84777098379,58610.37850125223,54246.23390031621,46729.94598231747,38459.46301473528,12/20/18
778,73438.32688259533,59069.236525415225,54670.92523209503,47095.79262997078,38760.56042271012,12/21/18
779,73438.32688449648,59069.23652687202,54670.92523337652,47095.79263198783,38760.56042427936,12/22/18
780,73438.32688304153,59069.23652570299,54670.92523229569,47095.79263019513,38760.560422805385,12/23/18
781,73438.32687954545,59069.23652282287,54670.92522956713,47095.79262556042,38760.560418905014,12/24/18
782,73438.32687955393,59069.23652282968,54670.92522957343,47095.79262557086,38760.5604189136,12/25/18
783,73438.32687957076,59069.236522843195,54670.92522958593,47095.792625591595,38760.56041893065,12/26/18
784,74075.41015530929,59581.666806843605,55145.199816344415,47504.35233881446,39096.81133576004,12/27/18
785,74301.28513947227,59763.34663841583,55313.3517185541,47649.2053333557,39216.027574180116,12/28/18
786,74301.28513593183,59763.3466355016,55313.35171579557,47649.20532867406,39216.027570243634,12/29/18
787,74301.28513594811,59763.34663551466,55313.351715807636,47649.20532869405,39216.027570260056,12/30/18
788,74301.28513591795,59763.346635490445,55313.35171578527,47649.20532865699,39216.02757022961,12/31/18
789,74301.28513747311,59763.346636668866,55313.35171680929,47649.20533024727,39216.02757144855,1/1/19
790,74738.55593177292,60115.06015017799,55638.876547181346,47929.62586129979,39446.81797395843,1/2/19
791,74127.53515162213,59623.592921600364,55184.00410108487,47537.779952003075,39124.3227743813,1/3/19
792,74839.91008885925,60196.5831495707,55714.32932203888,47994.62399698381,39500.31243758077,1/4/19
793,74839.91009182319,60196.583151947474,55714.32932423201,47994.624000614254,39500.312440559894,1/5/19
794,74839.91009721873,60196.5831562731,55714.32932822242,47994.62400721825,39500.31244597779,1/6/19
795,74506.88929378266,59928.7218712864,55466.4130668064,47781.05870231998,39324.54492105814,1/7/19
796,74631.41011595826,60028.8786996028,55559.11219065593,47860.91355548187,39390.266691266836,1/8/19
797,74822.5350950859,60182.60778184531,55701.39456388461,47983.48146470003,39491.141962324116,1/9/19
798,74651.68094384976,60045.18329657799,55574.20274287827,47873.913177951654,39400.965580066295,1/10/19
799,74871.76425730532,60222.20466742985,55738.04305468212,48015.05198799886,39517.124987719115,1/11/19
800,74871.76425730532,60222.20466742985,55738.04305468212,48015.05198799886,39517.124987719115,1/12/19
801,74871.76425730532,60222.20466742985,55738.04305468212,48015.05198799886,39517.124987719115,1/13/19
802,74967.32675166178,60299.06921235662,55809.18424477328,48076.33594830623,39567.56262787706,1/14/19
803,74845.70176080856,60201.241611202735,55718.64091320848,47998.33818261442,39503.36926917622,1/15/19
804,74753.03510251973,60126.70629716645,55649.655518770836,47938.91131523618,39454.4600449096,1/16/19
805,74376.57680375541,59823.90658432188,55369.40235426229,47697.48966716428,39255.76632186105,1/17/19
806,74107.26433108836,59607.28833029503,55168.91355388194,47524.78033749105,39113.62389182395,1/18/19
807,74107.26433178491,59607.28833085301,55168.91355439627,47524.78033834158,39113.62389252116,1/19/19
808,74107.26432806996,59607.288327801536,55168.91355151388,47524.78033345995,39113.623888425085,1/20/19
809,74254.9518147238,59726.07898455168,55278.85902390331,47619.49190335134,39191.572964606035,1/21/19
810,74121.74349346185,59618.93447064715,55179.69251942007,47534.065781529636,39121.26595475104,1/22/19
811,74347.61847304323,59800.61429861248,55347.844418363544,47678.91877076693,39240.482188903276,1/23/19
812,74938.36841970394,60275.776925649356,55787.626307954735,48057.76505038785,39552.27849367243,1/24/19
813,75416.1808765411,60660.09963867725,56143.33224804992,48364.18483534999,39804.46668133256,1/25/19
814,75416.18087653985,60660.09963867624,56143.33224804898,48364.184835348446,39804.466681331294,1/26/19
815,75416.18087652136,60660.09963866145,56143.332248035345,48364.18483532589,39804.466681312806,1/27/19
816,75728.93084818426,60911.656323484305,56376.157954216666,48564.75051265181,39969.53531315068,1/28/19
817,75911.36833168379,61058.397722987924,56511.97294951088,48681.747157794605,40065.82534841895,1/29/19
818,76638.22243274252,61643.03409254467,57053.07713720915,49147.8766489216,40449.45707636602,1/30/19
819,76374.70162318886,61431.07429321812,56856.899921744036,48978.881494760084,40310.37146981299,1/31/19
820,75995.34749081104,61125.94535137576,56574.49096325912,48735.60275642083,40110.14933296363,2/1/19
821,75995.34748902809,61125.94534987731,56574.49096181331,48735.602753923355,40110.14933082913,2/2/19
822,75995.34748555615,61125.945347775,56574.49095987728,48735.60275072485,40110.14932820965,2/3/19
823,76114.07664149614,61221.44371873875,56662.878496366764,48811.743424332264,40172.81427162032,2/4/19
824,76009.82665092476,61137.59149106827,56585.26992819568,48744.88819947553,40117.79139509328,2/5/19
825,75870.82666342634,61025.78851742252,56481.79183415286,48655.74789446568,40044.427555464536,2/6/19
826,76151.72247138,61251.72368765687,56690.90381063849,48835.8855855394,40192.68364097688,2/7/19
827,75662.32669296277,60858.08407164718,56326.5747066184,48522.03745930123,39934.38181432394,2/8/19
828,75662.32669313706,60858.08407178746,56326.574706747575,48522.03745951464,39934.38181449871,2/9/19
829,75662.32669429372,60858.084072718826,56326.57470760524,48522.03746093153,39934.38181565906,2/10/19
830,75870.82667246065,61025.78852689994,56481.79184287939,48655.747908880694,40044.42756726833,2/11/19
831,76032.99332463638,61156.22532660039,56602.51628327139,48759.744927000975,40130.01870990559,2/12/19
832,75954.80583075159,61093.336154614946,56544.30985600802,48709.60350648323,40088.75155097462,2/13/19
833,76250.18080332396,61330.91746752344,56764.20080024193,48899.02664536577,40244.64970259928,2/14/19
834,76768.53492359004,61747.84938078624,57150.087850720396,49231.44568532929,40518.2356763047,2/15/19
835,76768.53492418959,61747.849381268716,57150.087851164695,49231.44568606328,40518.235676905795,2/16/19
836,76768.53492689368,61747.849383444765,57150.087853168545,49231.445689373686,40518.23567961682,2/17/19
837,77269.51406099342,62150.805935193894,57523.04015127717,49552.72220671613,40782.65118606641,2/18/19
838,77825.51401160682,62598.01782011989,57936.9525185553,49909.28341206314,41076.10653254871,2/19/19
839,77101.5557468647,62015.71068173802,57398.00412683783,49445.01101451427,40694.003221113286,2/20/19
840,76974.13908947173,61913.2246231309,57303.14920782186,49363.29906911986,40626.75303549512,2/21/19
841,77089.97241438212,62006.39376732537,57389.380952387524,49437.58265585146,40687.88956788298,2/22/19
842,77089.97242262913,62006.39377396191,57389.38095849889,49437.5826659476,40687.88957615109,2/23/19
843,77089.97241822007,62006.393770327304,57389.380955072214,49437.58266015497,40687.88957129946,2/24/19
844,76742.47244967644,61726.88634272314,57130.685725960415,49214.73190753507,40504.47998033929,2/25/19
845,76615.05579450335,61624.400285902426,57035.83080858947,49133.01996485829,40437.2297969467,2/26/19
846,76400.76414719291,61452.0373721795,56876.302083939496,48995.59533402475,40324.12721581261,2/27/19
847,75983.76418487061,61116.62845899823,56565.86780895352,48728.17443079526,40104.035706590286,2/28/19
848,74446.07682374006,59879.80809158831,55421.141419892985,47742.059850054386,39292.448266265725,3/1/19
849,74446.07682373731,59879.8080915861,55421.14141989095,47742.059850051024,39292.44826626297,3/2/19
850,74446.07682372275,59879.80809157437,55421.14141988015,47742.059850033176,39292.44826624836,3/3/19
851,74353.41016536299,59805.27277747972,55352.15602538753,47682.6329825621,39243.539041904034,3/4/19
852,74472.13932527142,59900.77115170043,55440.54356479567,47758.77366085836,39306.20398904599,3/5/19
853,74440.28516174095,59875.149637706534,55416.82983564731,47738.345675509954,39289.39144346029,3/6/19
854,75103.43093574114,60408.54297927752,55910.50656505065,48163.619195943036,39639.39808023825,3/7/19
855,74871.76428938659,60222.204693678425,55738.04307848884,48015.052026725505,39517.125018940096,3/8/19
856,74871.76429358954,60222.20469705724,55738.04308159717,48015.052031855426,39517.125023136985,3/9/19
857,74871.7642923281,60222.20469604315,55738.043080664254,48015.05203031576,39517.12502187736,3/10/19
858,75120.80593384901,60422.518350401035,55923.441326270105,48174.76173318431,39648.56855946743,3/11/19
859,75694.18088270561,60883.705606558644,56350.28845486651,48542.46547593469,39951.19438531068,3/12/19
860,75033.93094150846,60352.64149333545,55858.767518840774,48119.04904477948,39602.71616152295,3/13/19
861,75494.36840034123,60722.98883532303,56201.53869779305,48414.32629262668,39845.73387005729,3/14/19
862,75615.99339224583,60820.81643732736,56292.08203013753,48492.32405960082,39909.927229803565,3/15/19
863,75615.99339672201,60820.81644092585,56292.08203344794,48492.324065064255,39909.92723427331,3/16/19
864,75615.9933924741,60820.81643742141,56292.082030141755,48492.324063618114,39909.92723309019,3/17/19
865,75737.61838149258,60918.644037105565,56382.625360351776,48570.32182733,39974.12059016756,3/18/19
866,75505.95173577785,60732.30575202084,56210.16187426315,48421.75466094562,39851.84753118727,3/19/19
867,75847.6600382735,61007.15472257421,56464.545516293,48640.891236316565,40032.200297236144,3/20/19
868,75946.11836265508,61086.34849369728,56537.84249784578,48704.0322785115,40084.16634442427,3/21/19
869,76423.9308195056,61470.671206735904,56893.548437950834,49010.45206394449,40336.35453246964,3/22/19
870,76423.93081951745,61470.671206745435,56893.5484379596,49010.45206482882,40336.354533193124,3/23/19
871,76423.93081950102,61470.67120673224,56893.54843794746,49010.452063604105,40336.35453219116,3/24/19
872,76235.7016697651,61319.27135002488,56753.42185542916,48889.74123359158,40237.00766566445,3/25/19
873,75853.45170428965,61011.813179597986,56468.85710334878,48644.60540561509,40035.25711553078,3/26/19
874,75641.6282815314,60781.90100164448,56201.0166497995,48366.50274957695,39767.42313852442,3/27/19
875,75437.13204657444,60617.58064609055,56049.08302799651,48235.75114456869,39659.9196867291,3/28/19
876,76872.13913384489,61770.66227747582,57115.24340175166,49153.2713420774,40414.301086797685,3/29/19
877,76851.73932335344,61754.270249620284,57100.08701392596,49140.22798602943,40403.576878705586,3/30/19
878,76846.59342521145,61750.135323674745,57096.26378096092,49136.937770089404,40400.87167306074,3/31/19
879,77548.73167496671,62314.32783227933,57617.924904031046,49585.86943668957,40769.98034633438,4/1/19
880,90971.62141705389,73100.1286901432,67590.68218067232,58168.26871717267,47826.40040736647,4/2/19
881,92378.52831360177,74230.62665453457,68635.95747193872,59067.81227116856,48565.99878197022,4/3/19
882,91490.93238145717,73517.41338439663,67976.51031488113,58500.305305171634,48099.39889020736,4/4/19
